[18:45:56] [info] ENGINE: Successfully initialized Win32 window!
[18:45:56] [info] ENGINE: Successfully initialized DirectX!
[18:46:02] [info] ENGINE: PROFILER: 143400.000000FPS: 243.837021
[18:46:02] [info] ENGINE: PROFILER: 143300.000000FPS: 238.595169
[18:46:02] [info] ENGINE: PROFILER: 142200.000000FPS: 241.277802
[18:46:02] [info] ENGINE: PROFILER: 139100.000000FPS: 239.400543
[18:46:02] [info] ENGINE: PROFILER: 140600.000000FPS: 242.171799
[18:46:02] [info] ENGINE: PROFILER: 142600.000000FPS: 240.107559
[18:46:02] [info] ENGINE: PROFILER: 137600.000000FPS: 238.868698
[18:46:02] [info] ENGINE: PROFILER: 170500.000000FPS: 239.940491
[18:46:02] [info] ENGINE: PROFILER: 139300.000000FPS: 240.720230
[18:46:02] [info] ENGINE: PROFILER: 135300.000000FPS: 239.865677
[18:46:02] [info] ENGINE: PROFILER: 140800.000000FPS: 239.080017
[18:46:02] [info] ENGINE: PROFILER: 145700.000000FPS: 239.245895
[18:46:02] [info] ENGINE: PROFILER: 135900.000000FPS: 240.743408
[18:46:02] [info] ENGINE: PROFILER: 136100.000000FPS: 238.600830
[18:46:02] [info] ENGINE: PROFILER: 172100.000000FPS: 240.807190
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 239.142899
[18:46:02] [info] ENGINE: PROFILER: 139400.000000FPS: 240.228699
[18:46:02] [info] ENGINE: PROFILER: 135500.000000FPS: 239.652985
[18:46:02] [info] ENGINE: PROFILER: 133800.000000FPS: 239.240173
[18:46:02] [info] ENGINE: PROFILER: 138200.000000FPS: 240.581238
[18:46:02] [info] ENGINE: PROFILER: 172900.000000FPS: 239.831161
[18:46:02] [info] ENGINE: PROFILER: 135900.000000FPS: 239.624268
[18:46:02] [info] ENGINE: PROFILER: 141000.000000FPS: 239.928986
[18:46:02] [info] ENGINE: PROFILER: 136100.000000FPS: 239.595551
[18:46:02] [info] ENGINE: PROFILER: 144700.000000FPS: 237.107300
[18:46:02] [info] ENGINE: PROFILER: 138900.000000FPS: 241.196335
[18:46:02] [info] ENGINE: PROFILER: 180400.000000FPS: 241.010315
[18:46:02] [info] ENGINE: PROFILER: 135100.000000FPS: 239.773666
[18:46:02] [info] ENGINE: PROFILER: 136800.000000FPS: 239.710419
[18:46:02] [info] ENGINE: PROFILER: 135000.000000FPS: 239.928986
[18:46:02] [info] ENGINE: PROFILER: 135000.000000FPS: 239.555374
[18:46:02] [info] ENGINE: PROFILER: 167100.000000FPS: 236.373093
[18:46:02] [info] ENGINE: PROFILER: 139700.000000FPS: 242.647766
[18:46:02] [info] ENGINE: PROFILER: 134300.000000FPS: 240.534943
[18:46:02] [info] ENGINE: PROFILER: 145300.000000FPS: 240.188324
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 238.572388
[18:46:02] [info] ENGINE: PROFILER: 133100.000000FPS: 240.749207
[18:46:02] [info] ENGINE: PROFILER: 133400.000000FPS: 239.618515
[18:46:02] [info] ENGINE: PROFILER: 139300.000000FPS: 240.015350
[18:46:02] [info] ENGINE: PROFILER: 134600.000000FPS: 239.412018
[18:46:02] [info] ENGINE: PROFILER: 135000.000000FPS: 240.044174
[18:46:02] [info] ENGINE: PROFILER: 137200.000000FPS: 239.854156
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 239.045746
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 239.561127
[18:46:02] [info] ENGINE: PROFILER: 137500.000000FPS: 240.575470
[18:46:02] [info] ENGINE: PROFILER: 134100.000000FPS: 239.739151
[18:46:02] [info] ENGINE: PROFILER: 135800.000000FPS: 239.394806
[18:46:02] [info] ENGINE: PROFILER: 134700.000000FPS: 239.630005
[18:46:02] [info] ENGINE: PROFILER: 134500.000000FPS: 240.194061
[18:46:02] [info] ENGINE: PROFILER: 162400.000000FPS: 239.630005
[18:46:02] [info] ENGINE: PROFILER: 180600.000000FPS: 235.826797
[18:46:02] [info] ENGINE: PROFILER: 145100.000000FPS: 227.811203
[18:46:02] [info] ENGINE: PROFILER: 370100.000000FPS: 257.698730
[18:46:02] [info] ENGINE: PROFILER: 153400.000000FPS: 234.186554
[18:46:02] [info] ENGINE: PROFILER: 173600.000000FPS: 243.314926
[18:46:02] [info] ENGINE: PROFILER: 138400.000000FPS: 239.681717
[18:46:02] [info] ENGINE: PROFILER: 138600.000000FPS: 242.136612
[18:46:02] [info] ENGINE: PROFILER: 135600.000000FPS: 239.894440
[18:46:02] [info] ENGINE: PROFILER: 135100.000000FPS: 239.808151
[18:46:02] [info] ENGINE: PROFILER: 135500.000000FPS: 239.142899
[18:46:02] [info] ENGINE: PROFILER: 134800.000000FPS: 240.367294
[18:46:02] [info] ENGINE: PROFILER: 143500.000000FPS: 238.276794
[18:46:02] [info] ENGINE: PROFILER: 137600.000000FPS: 239.417725
[18:46:02] [info] ENGINE: PROFILER: 136400.000000FPS: 238.874420
[18:46:02] [info] ENGINE: PROFILER: 138900.000000FPS: 241.884766
[18:46:02] [info] ENGINE: PROFILER: 135400.000000FPS: 239.543915
[18:46:02] [info] ENGINE: PROFILER: 139100.000000FPS: 240.755005
[18:46:02] [info] ENGINE: PROFILER: 135900.000000FPS: 239.412018
[18:46:02] [info] ENGINE: PROFILER: 136300.000000FPS: 239.412018
[18:46:02] [info] ENGINE: PROFILER: 135700.000000FPS: 240.430847
[18:46:02] [info] ENGINE: PROFILER: 135800.000000FPS: 238.566696
[18:46:02] [info] ENGINE: PROFILER: 139600.000000FPS: 240.003845
[18:46:02] [info] ENGINE: PROFILER: 137400.000000FPS: 240.506027
[18:46:02] [info] ENGINE: PROFILER: 141100.000000FPS: 240.009598
[18:46:02] [info] ENGINE: PROFILER: 136300.000000FPS: 239.240173
[18:46:02] [info] ENGINE: PROFILER: 145400.000000FPS: 237.214157
[18:46:02] [info] ENGINE: PROFILER: 139200.000000FPS: 240.656509
[18:46:02] [info] ENGINE: PROFILER: 137300.000000FPS: 241.237061
[18:46:02] [info] ENGINE: PROFILER: 138800.000000FPS: 240.679672
[18:46:02] [info] ENGINE: PROFILER: 145000.000000FPS: 238.248398
[18:46:02] [info] ENGINE: PROFILER: 145700.000000FPS: 237.574844
[18:46:02] [info] ENGINE: PROFILER: 138400.000000FPS: 243.131546
[18:46:02] [info] ENGINE: PROFILER: 136200.000000FPS: 238.834488
[18:46:02] [info] ENGINE: PROFILER: 143000.000000FPS: 238.811676
[18:46:02] [info] ENGINE: PROFILER: 137500.000000FPS: 241.470078
[18:46:02] [info] ENGINE: PROFILER: 139900.000000FPS: 240.055679
[18:46:02] [info] ENGINE: PROFILER: 142400.000000FPS: 240.003845
[18:46:02] [info] ENGINE: PROFILER: 137300.000000FPS: 238.583771
[18:46:02] [info] ENGINE: PROFILER: 134900.000000FPS: 240.482895
[18:46:02] [info] ENGINE: PROFILER: 136700.000000FPS: 240.003845
[18:46:02] [info] ENGINE: PROFILER: 173700.000000FPS: 239.555374
[18:46:02] [info] ENGINE: PROFILER: 136000.000000FPS: 239.326050
[18:46:02] [info] ENGINE: PROFILER: 135400.000000FPS: 238.430176
[18:46:02] [info] ENGINE: PROFILER: 134900.000000FPS: 240.442429
[18:46:02] [info] ENGINE: PROFILER: 139700.000000FPS: 239.859924
[18:46:02] [info] ENGINE: PROFILER: 134700.000000FPS: 240.419312
[18:46:02] [info] ENGINE: PROFILER: 136500.000000FPS: 240.159470
[18:46:02] [info] ENGINE: PROFILER: 137900.000000FPS: 239.589828
[18:46:02] [info] ENGINE: PROFILER: 136000.000000FPS: 240.032639
[18:46:02] [info] ENGINE: PROFILER: 135200.000000FPS: 239.326050
[18:46:02] [info] ENGINE: PROFILER: 133300.000000FPS: 240.511795
[18:46:02] [info] ENGINE: PROFILER: 173000.000000FPS: 238.760345
[18:46:02] [info] ENGINE: PROFILER: 176000.000000FPS: 238.140610
[18:46:02] [info] ENGINE: PROFILER: 157100.000000FPS: 237.034225
[18:46:02] [info] ENGINE: PROFILER: 147000.000000FPS: 242.618347
[18:46:02] [info] ENGINE: PROFILER: 140600.000000FPS: 239.566864
[18:46:02] [info] ENGINE: PROFILER: 136700.000000FPS: 241.010315
[18:46:02] [info] ENGINE: PROFILER: 137700.000000FPS: 240.923233
[18:46:02] [info] ENGINE: PROFILER: 135900.000000FPS: 240.182541
[18:46:02] [info] ENGINE: PROFILER: 142700.000000FPS: 238.384705
[18:46:02] [info] ENGINE: PROFILER: 135300.000000FPS: 240.413513
[18:46:02] [info] ENGINE: PROFILER: 135200.000000FPS: 239.825394
[18:46:02] [info] ENGINE: PROFILER: 135700.000000FPS: 239.417725
[18:46:02] [info] ENGINE: PROFILER: 135200.000000FPS: 240.436646
[18:46:02] [info] ENGINE: PROFILER: 140000.000000FPS: 239.274536
[18:46:02] [info] ENGINE: PROFILER: 161900.000000FPS: 239.744919
[18:46:02] [info] ENGINE: PROFILER: 180700.000000FPS: 238.015900
[18:46:02] [info] ENGINE: PROFILER: 136900.000000FPS: 240.477112
[18:46:02] [info] ENGINE: PROFILER: 176300.000000FPS: 240.459763
[18:46:02] [info] ENGINE: PROFILER: 177400.000000FPS: 237.157883
[18:46:02] [info] ENGINE: PROFILER: 177800.000000FPS: 241.802887
[18:46:02] [info] ENGINE: PROFILER: 147500.000000FPS: 239.263062
[18:46:02] [info] ENGINE: PROFILER: 139900.000000FPS: 239.475082
[18:46:02] [info] ENGINE: PROFILER: 135600.000000FPS: 241.867218
[18:46:02] [info] ENGINE: PROFILER: 143600.000000FPS: 239.813904
[18:46:02] [info] ENGINE: PROFILER: 135300.000000FPS: 240.332611
[18:46:02] [info] ENGINE: PROFILER: 136100.000000FPS: 239.710419
[18:46:02] [info] ENGINE: PROFILER: 135900.000000FPS: 239.005722
[18:46:02] [info] ENGINE: PROFILER: 133200.000000FPS: 240.494446
[18:46:02] [info] ENGINE: PROFILER: 133500.000000FPS: 239.326050
[18:46:02] [info] ENGINE: PROFILER: 137400.000000FPS: 239.457886
[18:46:02] [info] ENGINE: PROFILER: 139500.000000FPS: 239.647232
[18:46:02] [info] ENGINE: PROFILER: 136800.000000FPS: 240.841980
[18:46:02] [info] ENGINE: PROFILER: 135300.000000FPS: 239.022888
[18:46:02] [info] ENGINE: PROFILER: 136500.000000FPS: 238.714752
[18:46:02] [info] ENGINE: PROFILER: 135400.000000FPS: 240.853592
[18:46:02] [info] ENGINE: PROFILER: 137200.000000FPS: 239.796661
[18:46:02] [info] ENGINE: PROFILER: 134600.000000FPS: 239.434952
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 239.946243
[18:46:02] [info] ENGINE: PROFILER: 139400.000000FPS: 239.836914
[18:46:02] [info] ENGINE: PROFILER: 136800.000000FPS: 239.538177
[18:46:02] [info] ENGINE: PROFILER: 161200.000000FPS: 239.865677
[18:46:02] [info] ENGINE: PROFILER: 140400.000000FPS: 237.445099
[18:46:02] [info] ENGINE: PROFILER: 134100.000000FPS: 240.425064
[18:46:02] [info] ENGINE: PROFILER: 133900.000000FPS: 242.224609
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 239.538177
[18:46:02] [info] ENGINE: PROFILER: 139500.000000FPS: 238.327881
[18:46:02] [info] ENGINE: PROFILER: 135700.000000FPS: 239.998077
[18:46:02] [info] ENGINE: PROFILER: 139300.000000FPS: 240.691269
[18:46:02] [info] ENGINE: PROFILER: 136200.000000FPS: 239.652985
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 240.228699
[18:46:02] [info] ENGINE: PROFILER: 134700.000000FPS: 239.343246
[18:46:02] [info] ENGINE: PROFILER: 134000.000000FPS: 238.982880
[18:46:02] [info] ENGINE: PROFILER: 150800.000000FPS: 237.152283
[18:46:02] [info] ENGINE: PROFILER: 149400.000000FPS: 237.445099
[18:46:02] [info] ENGINE: PROFILER: 143500.000000FPS: 242.072144
[18:46:02] [info] ENGINE: PROFILER: 139500.000000FPS: 242.800949
[18:46:02] [info] ENGINE: PROFILER: 141700.000000FPS: 236.401016
[18:46:02] [info] ENGINE: PROFILER: 138300.000000FPS: 242.294998
[18:46:02] [info] ENGINE: PROFILER: 137900.000000FPS: 227.495056
[18:46:02] [info] ENGINE: PROFILER: 142700.000000FPS: 252.372299
[18:46:02] [info] ENGINE: PROFILER: 149000.000000FPS: 237.925293
[18:46:02] [info] ENGINE: PROFILER: 148900.000000FPS: 226.618622
[18:46:02] [info] ENGINE: PROFILER: 145500.000000FPS: 256.528656
[18:46:02] [info] ENGINE: PROFILER: 146000.000000FPS: 236.944366
[18:46:02] [info] ENGINE: PROFILER: 140400.000000FPS: 242.136612
[18:46:02] [info] ENGINE: PROFILER: 145200.000000FPS: 237.749939
[18:46:02] [info] ENGINE: PROFILER: 136300.000000FPS: 243.031082
[18:46:02] [info] ENGINE: PROFILER: 136200.000000FPS: 241.563400
[18:46:02] [info] ENGINE: PROFILER: 139600.000000FPS: 240.234482
[18:46:02] [info] ENGINE: PROFILER: 136900.000000FPS: 238.180298
[18:46:02] [info] ENGINE: PROFILER: 136100.000000FPS: 239.624268
[18:46:02] [info] ENGINE: PROFILER: 134200.000000FPS: 241.931580
[18:46:02] [info] ENGINE: PROFILER: 137400.000000FPS: 239.538177
[18:46:02] [info] ENGINE: PROFILER: 141900.000000FPS: 237.631287
[18:46:02] [info] ENGINE: PROFILER: 179400.000000FPS: 237.433807
[18:46:02] [info] ENGINE: PROFILER: 149100.000000FPS: 199.318329
[18:46:02] [info] ENGINE: PROFILER: 141500.000000FPS: 304.766541
[18:46:02] [info] ENGINE: PROFILER: 146800.000000FPS: 238.640717
[18:46:02] [info] ENGINE: PROFILER: 134600.000000FPS: 241.056793
[18:46:02] [info] ENGINE: PROFILER: 156900.000000FPS: 241.598404
[18:46:02] [info] ENGINE: PROFILER: 169800.000000FPS: 238.589462
[18:46:02] [info] ENGINE: PROFILER: 139900.000000FPS: 238.783157
[18:46:02] [info] ENGINE: PROFILER: 136800.000000FPS: 240.217148
[18:46:02] [info] ENGINE: PROFILER: 140100.000000FPS: 241.680161
[18:46:02] [info] ENGINE: PROFILER: 200500.000000FPS: 239.618515
[18:46:02] [info] ENGINE: PROFILER: 140100.000000FPS: 237.761246
[18:46:02] [info] ENGINE: PROFILER: 168600.000000FPS: 239.704697
[18:46:02] [info] ENGINE: PROFILER: 135600.000000FPS: 241.703522
[18:46:02] [info] ENGINE: PROFILER: 135500.000000FPS: 238.606537
[18:46:02] [info] ENGINE: PROFILER: 138100.000000FPS: 239.240173
[18:46:02] [info] ENGINE: PROFILER: 143900.000000FPS: 239.900192
[18:46:02] [info] ENGINE: PROFILER: 135000.000000FPS: 241.615936
[18:46:02] [info] ENGINE: PROFILER: 132700.000000FPS: 239.733398
[18:46:02] [info] ENGINE: PROFILER: 137100.000000FPS: 238.004578
[18:46:02] [info] ENGINE: PROFILER: 134900.000000FPS: 239.802383
[18:46:02] [info] ENGINE: PROFILER: 133800.000000FPS: 241.837967
[18:46:02] [info] ENGINE: PROFILER: 136900.000000FPS: 239.331787
[18:46:02] [info] ENGINE: PROFILER: 139900.000000FPS: 237.298584
[18:46:02] [info] ENGINE: PROFILER: 139300.000000FPS: 241.010315
[18:46:02] [info] ENGINE: PROFILER: 135300.000000FPS: 238.908676
[18:46:02] [info] ENGINE: PROFILER: 134900.000000FPS: 241.960861
[18:46:02] [info] ENGINE: PROFILER: 139400.000000FPS: 238.185989
[18:46:02] [info] ENGINE: PROFILER: 138600.000000FPS: 239.360428
[18:46:02] [info] ENGINE: PROFILER: 171700.000000FPS: 240.280655
[18:46:02] [info] ENGINE: PROFILER: 166400.000000FPS: 234.521576
[18:46:02] [info] ENGINE: PROFILER: 148700.000000FPS: 241.499237
[18:46:02] [info] ENGINE: PROFILER: 145500.000000FPS: 240.778198
[18:46:02] [info] ENGINE: PROFILER: 140000.000000FPS: 241.336044
[18:46:02] [info] ENGINE: PROFILER: 139000.000000FPS: 200.116058
[18:46:02] [info] ENGINE: PROFILER: 141300.000000FPS: 298.107025
[18:46:02] [info] ENGINE: PROFILER: 145200.000000FPS: 239.343246
[18:46:02] [info] ENGINE: PROFILER: 139700.000000FPS: 240.981277
[18:46:02] [info] ENGINE: PROFILER: 137300.000000FPS: 241.902313
[18:46:02] [info] ENGINE: PROFILER: 145000.000000FPS: 237.721664
[18:46:02] [info] ENGINE: PROFILER: 134100.000000FPS: 239.308868
[18:46:02] [info] ENGINE: PROFILER: 167600.000000FPS: 241.551712
[18:46:02] [info] ENGINE: PROFILER: 139100.000000FPS: 199.848114
[18:46:02] [info] ENGINE: PROFILER: 135100.000000FPS: 298.436188
[18:46:02] [info] ENGINE: PROFILER: 138900.000000FPS: 239.417725
[18:46:02] [info] ENGINE: PROFILER: 136000.000000FPS: 241.522568
[18:46:02] [info] ENGINE: PROFILER: 139300.000000FPS: 239.750671
[18:46:02] [info] ENGINE: PROFILER: 149400.000000FPS: 235.910278
[18:46:02] [info] ENGINE: PROFILER: 141800.000000FPS: 241.266174
[18:46:02] [info] ENGINE: PROFILER: 139700.000000FPS: 241.563400
[18:46:02] [info] ENGINE: PROFILER: 136100.000000FPS: 240.222931
[18:46:02] [info] ENGINE: PROFILER: 216100.000000FPS: 237.006134
[18:46:02] [info] ENGINE: PROFILER: 143200.000000FPS: 240.407730
[18:46:02] [info] ENGINE: PROFILER: 135900.000000FPS: 242.494781
[18:46:02] [info] ENGINE: PROFILER: 141400.000000FPS: 239.624268
[18:46:02] [info] ENGINE: PROFILER: 138600.000000FPS: 237.981918
[18:46:02] [info] ENGINE: PROFILER: 136600.000000FPS: 239.911728
[18:46:02] [info] ENGINE: PROFILER: 139300.000000FPS: 241.639282
[18:46:02] [info] ENGINE: PROFILER: 163600.000000FPS: 239.624268
[18:46:02] [info] ENGINE: PROFILER: 139100.000000FPS: 237.546616
[18:46:02] [info] ENGINE: PROFILER: 135100.000000FPS: 240.540726
[18:46:02] [info] ENGINE: PROFILER: 152100.000000FPS: 241.202164
[18:46:03] [info] ENGINE: PROFILER: 134100.000000FPS: 239.028580
[18:46:03] [info] ENGINE: PROFILER: 138700.000000FPS: 238.413132
[18:46:03] [info] ENGINE: PROFILER: 134800.000000FPS: 240.199844
[18:46:03] [info] ENGINE: PROFILER: 135200.000000FPS: 241.686005
[18:46:03] [info] ENGINE: PROFILER: 136200.000000FPS: 238.526871
[18:46:03] [info] ENGINE: PROFILER: 140800.000000FPS: 238.851593
[18:46:03] [info] ENGINE: PROFILER: 136100.000000FPS: 239.940491
[18:46:03] [info] ENGINE: PROFILER: 140600.000000FPS: 241.656799
[18:46:03] [info] ENGINE: PROFILER: 135100.000000FPS: 239.320343
[18:46:03] [info] ENGINE: PROFILER: 139100.000000FPS: 237.557922
[18:46:03] [info] ENGINE: PROFILER: 135300.000000FPS: 240.818787
[18:46:03] [info] ENGINE: PROFILER: 144000.000000FPS: 238.965744
[18:46:03] [info] ENGINE: PROFILER: 137100.000000FPS: 241.855499
[18:46:03] [info] ENGINE: PROFILER: 139500.000000FPS: 238.168945
[18:46:03] [info] ENGINE: PROFILER: 142900.000000FPS: 239.905960
[18:46:03] [info] ENGINE: PROFILER: 135800.000000FPS: 241.161423
[18:46:03] [info] ENGINE: PROFILER: 135000.000000FPS: 239.905960
[18:46:03] [info] ENGINE: PROFILER: 141500.000000FPS: 237.636932
[18:46:03] [info] ENGINE: PROFILER: 160200.000000FPS: 238.055557
[18:46:03] [info] ENGINE: PROFILER: 177600.000000FPS: 239.303146
[18:46:03] [info] ENGINE: PROFILER: 142800.000000FPS: 239.457886
[18:46:03] [info] ENGINE: PROFILER: 144000.000000FPS: 240.911606
[18:46:03] [info] ENGINE: PROFILER: 149100.000000FPS: 241.242889
[18:46:03] [info] ENGINE: PROFILER: 135400.000000FPS: 241.691833
[18:46:03] [info] ENGINE: PROFILER: 141000.000000FPS: 238.117920
[18:46:03] [info] ENGINE: PROFILER: 142000.000000FPS: 238.794571
[18:46:03] [info] ENGINE: PROFILER: 137300.000000FPS: 240.009598
[18:46:03] [info] ENGINE: PROFILER: 136200.000000FPS: 242.800949
[18:46:03] [info] ENGINE: PROFILER: 139300.000000FPS: 239.928986
[18:46:03] [info] ENGINE: PROFILER: 149000.000000FPS: 237.270432
[18:46:03] [info] ENGINE: PROFILER: 143000.000000FPS: 238.015900
[18:46:03] [info] ENGINE: PROFILER: 142100.000000FPS: 242.547729
[18:46:03] [info] ENGINE: PROFILER: 147900.000000FPS: 225.235367
[18:46:03] [info] ENGINE: PROFILER: 149000.000000FPS: 252.972427
[18:46:03] [info] ENGINE: PROFILER: 144100.000000FPS: 240.355713
[18:46:03] [info] ENGINE: PROFILER: 141500.000000FPS: 240.917419
[18:46:03] [info] ENGINE: PROFILER: 141700.000000FPS: 238.027237
[18:46:03] [info] ENGINE: PROFILER: 145700.000000FPS: 241.242889
[18:46:03] [info] ENGINE: PROFILER: 136400.000000FPS: 240.847794
[18:46:03] [info] ENGINE: PROFILER: 136000.000000FPS: 241.604248
[18:46:03] [info] ENGINE: PROFILER: 134700.000000FPS: 239.251633
[18:46:03] [info] ENGINE: PROFILER: 138700.000000FPS: 238.868698
[18:46:03] [info] ENGINE: PROFILER: 136200.000000FPS: 238.897247
[18:46:03] [info] ENGINE: PROFILER: 133000.000000FPS: 241.680161
[18:46:03] [info] ENGINE: PROFILER: 180500.000000FPS: 235.283051
[18:46:03] [info] ENGINE: PROFILER: 139500.000000FPS: 243.084259
[18:46:03] [info] ENGINE: PROFILER: 136000.000000FPS: 239.980804
[18:46:03] [info] ENGINE: PROFILER: 135900.000000FPS: 240.836166
[18:46:03] [info] ENGINE: PROFILER: 143100.000000FPS: 238.834488
[18:46:03] [info] ENGINE: PROFILER: 138000.000000FPS: 239.263062
[18:46:03] [info] ENGINE: PROFILER: 135800.000000FPS: 240.101791
[18:46:03] [info] ENGINE: PROFILER: 135300.000000FPS: 241.143982
[18:46:03] [info] ENGINE: PROFILER: 143100.000000FPS: 239.532425
[18:46:03] [info] ENGINE: PROFILER: 138100.000000FPS: 238.044235
[18:46:03] [info] ENGINE: PROFILER: 134600.000000FPS: 239.986557
[18:46:03] [info] ENGINE: PROFILER: 154900.000000FPS: 239.120026
[18:46:03] [info] ENGINE: PROFILER: 169600.000000FPS: 239.520966
[18:46:03] [info] ENGINE: PROFILER: 143000.000000FPS: 239.091461
[18:46:03] [info] ENGINE: PROFILER: 139900.000000FPS: 241.056793
[18:46:03] [info] ENGINE: PROFILER: 146300.000000FPS: 239.836914
[18:46:03] [info] ENGINE: PROFILER: 134500.000000FPS: 239.946243
[18:46:03] [info] ENGINE: PROFILER: 136700.000000FPS: 240.453979
[18:46:03] [info] ENGINE: PROFILER: 135300.000000FPS: 238.646393
[18:46:03] [info] ENGINE: PROFILER: 169900.000000FPS: 241.301086
[18:46:03] [info] ENGINE: PROFILER: 138600.000000FPS: 240.720230
[18:46:03] [info] ENGINE: PROFILER: 137100.000000FPS: 238.316528
[18:46:03] [info] ENGINE: PROFILER: 143100.000000FPS: 239.337524
[18:46:03] [info] ENGINE: PROFILER: 146200.000000FPS: 239.492279
[18:46:03] [info] ENGINE: PROFILER: 268900.000000FPS: 239.022888
[18:46:03] [info] ENGINE: PROFILER: 141400.000000FPS: 240.894196
[18:46:03] [info] ENGINE: PROFILER: 197300.000000FPS: 239.188660
[18:46:03] [info] ENGINE: PROFILER: 143400.000000FPS: 238.674881
[18:46:03] [info] ENGINE: PROFILER: 144800.000000FPS: 239.125748
[18:46:03] [info] ENGINE: PROFILER: 152300.000000FPS: 239.923218
[18:46:03] [info] ENGINE: PROFILER: 191600.000000FPS: 237.721664
[18:46:03] [info] ENGINE: PROFILER: 143800.000000FPS: 243.747879
[18:46:03] [info] ENGINE: PROFILER: 139800.000000FPS: 239.905960
[18:46:03] [info] ENGINE: PROFILER: 139400.000000FPS: 239.486526
[18:46:03] [info] ENGINE: PROFILER: 138000.000000FPS: 239.652985
[18:46:03] [info] ENGINE: PROFILER: 135500.000000FPS: 241.820435
[18:46:03] [info] ENGINE: PROFILER: 136200.000000FPS: 239.423462
[18:46:03] [info] ENGINE: PROFILER: 137400.000000FPS: 238.834488
[18:46:03] [info] ENGINE: PROFILER: 144500.000000FPS: 239.480820
[18:46:03] [info] ENGINE: PROFILER: 136700.000000FPS: 241.097473
[18:46:03] [info] ENGINE: PROFILER: 237600.000000FPS: 237.789505
[18:46:03] [info] ENGINE: PROFILER: 151200.000000FPS: 239.480820
[18:46:03] [info] ENGINE: PROFILER: 138400.000000FPS: 239.635757
[18:46:03] [info] ENGINE: PROFILER: 136800.000000FPS: 242.671310
[18:46:03] [info] ENGINE: PROFILER: 139800.000000FPS: 239.762146
[18:46:03] [info] ENGINE: PROFILER: 148300.000000FPS: 238.112244
